Changed directory to /rds/user/tdb47/hpc-work/planning/thinker_private_planning/probing.

JobID: 58393844
======
Time: Wed Aug  7 22:57:37 BST 2024
Running on master node: gpu-q-17
Current directory: /rds/user/tdb47/hpc-work/planning/thinker_private_planning/probing

Nodes allocated:
================
gpu-q-17

numtasks=1, numnodes=1, mpi_tasks_per_node=1 (OMP_NUM_THREADS=1)

Executing command:
==================
python create_probe_dataset.py --env_name probing- --model_name 10m --num_episodes 5000 --pct_train 0.6 


Initializing env 0 with device cpu
Data collected from episode 4581 with episode length of 115
Data collected from episode 4582 with episode length of 42
Data collected from episode 4583 with episode length of 21
Data collected from episode 4584 with episode length of 116
Data collected from episode 4585 with episode length of 119
Data collected from episode 4586 with episode length of 49
Data collected from episode 4587 with episode length of 115
Data collected from episode 4588 with episode length of 119
Data collected from episode 4589 with episode length of 119
Data collected from episode 4590 with episode length of 40
Data collected from episode 4591 with episode length of 120
Data collected from episode 4592 with episode length of 43
Data collected from episode 4593 with episode length of 119
Data collected from episode 4594 with episode length of 115
Data collected from episode 4595 with episode length of 117
Data collected from episode 4596 with episode length of 120
Data collected from episode 4597 with episode length of 118
Data collected from episode 4598 with episode length of 118
Data collected from episode 4599 with episode length of 116
Data collected from episode 4600 with episode length of 117
Data collected from episode 4601 with episode length of 117
Data collected from episode 4602 with episode length of 64
Data collected from episode 4603 with episode length of 119
Data collected from episode 4604 with episode length of 39
Data collected from episode 4605 with episode length of 95
Data collected from episode 4606 with episode length of 118
Data collected from episode 4607 with episode length of 118
Data collected from episode 4608 with episode length of 45
Data collected from episode 4609 with episode length of 118
Data collected from episode 4610 with episode length of 36
Data collected from episode 4611 with episode length of 115
